,title,studio,domestic_gross,foreign_gross,year
2993,Letters from Baghdad (Vita.),Vita.,360000.0,143000.0,2017
2994,Breathe (2017) (BST),BST,490000.0,19400000.0,2017
2995,Song to Song (BG),BG,444000.0,19400000.0,2017
2996,Tom of Finland (KL),KL,378000.0,19400000.0,2017
2997,God's Own Country (Orion),Orion,336000.0,19400000.0,2017
2998,The Breadwinner (GK),GK,312000.0,19400000.0,2017
2999,A Silent Voice (Elev.),Elev.,310000.0,19400000.0,2017
3000,My Life as a Zucchini (GK),GK,310000.0,19400000.0,2017
3001,Happy End (SPC),SPC,302000.0,19400000.0,2017
3002,After the Storm (FM),FM,272000.0,19400000.0,2017
3003,Wakefield (IFC),IFC,263000.0,19400000.0,2017
3004,"I, Daniel Blake (IFC)",IFC,260000.0,19400000.0,2017
3005,Cezanne et moi (Magn.),Magn.,258000.0,19400000.0,2017
3006,The Fortress (CJ),CJ,253000.0,19400000.0,2017
3007,Black Butler: Book of the Atlantic (FUN),FUN,248000.0,19400000.0,2017
3008,The Swindlers (WGUSA),WGUSA,242000.0,19400000.0,2017
3009,City of Ghosts (IFC),IFC,128000.0,100000.0,2017
3010,The Prison (WGUSA),WGUSA,207000.0,19400000.0,2017
3011,The Other Side of Hope (Jan.),Jan.,184000.0,19400000.0,2017
3012,Marjorie Prime (FR),FR,181000.0,19400000.0,2017
3013,Graduation (IFC),IFC,176000.0,19400000.0,2017
3014,Mr. Gaga: A True Story of Love and Dance (Abr.),Abr.,174000.0,19400000.0,2017
3015,In This Corner of the World (FUN),FUN,172000.0,19400000.0,2017
3016,David Lynch: The Art Life (Jan.),Jan.,171000.0,19400000.0,2017
3017,13 Minutes (SPC),SPC,162000.0,19400000.0,2017
3018,The Journey (IFC),IFC,155000.0,19400000.0,2017
3019,The Void (Scre.),Scre.,151000.0,19400000.0,2017
3020,Blade of the Immortal (Magn.),Magn.,151000.0,19400000.0,2017
3021,Thelma (Orch.),Orch.,147000.0,19400000.0,2017
3022,BPM (Beats Per Minute) (Orch.),Orch.,125000.0,19400000.0,2017
3023,Explosion (CL),CL,123000.0,19400000.0,2017
3024,The King's Choice (Gold.),Gold.,113000.0,19400000.0,2017
3025,Slack Bay (KL),KL,113000.0,19400000.0,2017
3026,Like Crazy (2017) (Strand),Strand,107000.0,19400000.0,2017
3027,Fabricated City (CJ),CJ,105000.0,19400000.0,2017
3028,The Lure (Jan.),Jan.,102000.0,19400000.0,2017
3029,Score: A Film Music Documentary (Grav.),Grav.,101000.0,19400000.0,2017
3030,Munna Michael (Eros),Eros,99600.0,19400000.0,2017
3031,The Mayor (WGUSA),WGUSA,96800.0,19400000.0,2017
3032,The Fencer (CFI),CFI,96000.0,19400000.0,2017
3033,Memoir of a Murderer (WGUSA),WGUSA,91300.0,19400000.0,2017
3034,The King's Case Note (CJ),CJ,91000.0,19400000.0,2017
3035,Warriors of the Dawn (FIP),FIP,84500.0,19400000.0,2017
3036,The Nile Hilton Incident (Strand),Strand,81100.0,19400000.0,2017
3037,Pop Aye (KL),KL,78000.0,19400000.0,2017
3038,I Can Speak (CJ),CJ,63200.0,19400000.0,2017
3039,Tomorrow (UTMW),UTMW,62500.0,19400000.0,2017
3040,Worlds Apart (CLS),CLS,60300.0,19400000.0,2017
3041,Extraordinary Mission (Crimson),Crimson,54200.0,19400000.0,2017
3042,The Ornithologist (Strand),Strand,50500.0,19400000.0,2017
3043,Napping Princess (GK),GK,48200.0,19400000.0,2017
3044,Twenty Two (CL),CL,46800.0,19400000.0,2017
3045,Bluebeard (WGUSA),WGUSA,43100.0,19400000.0,2017
3046,One Week and a Day (Osci.),Osci.,41600.0,19400000.0,2017
3047,The Commune (Magn.),Magn.,38700.0,19400000.0,2017
3048,A Woman's Life (KL),KL,37600.0,19400000.0,2017
3049,Afterimage (FM),FM,33400.0,19400000.0,2017
3050,Alone in Berlin (IFC),IFC,33100.0,19400000.0,2017
3051,The Villainess (WGUSA),WGUSA,27700.0,19400000.0,2017
3052,The Daughter (KL),KL,26400.0,19400000.0,2017
3053,Moscow Never Sleeps (CAVU),CAVU,25300.0,19400000.0,2017
3054,My Scientology Movie (Magn.),Magn.,22900.0,19400000.0,2017
3055,Una (EF),EF,22800.0,19400000.0,2017
3056,Bending the Arc (Abr.),Abr.,21900.0,19400000.0,2017
3057,The Girl Without Hands (GK),GK,21800.0,19400000.0,2017
3058,Whisky Galore (Arrow),Arrow,21000.0,19400000.0,2017
3059,RV: Resurrected Victims (WGUSA),WGUSA,20400.0,19400000.0,2017
3060,Better Watch Out (WGUSA),WGUSA,20400.0,19400000.0,2017
3061,Absolutely Anything (ADC),ADC,20200.0,19400000.0,2017
3062,Glory (2017) (FM),FM,18400.0,19400000.0,2017
3063,Porto (KL),KL,15100.0,19400000.0,2017
3064,Brotherhood of Blades 2: The Infernal Battlefield (WGUSA),WGUSA,14200.0,19400000.0,2017
3065,Abracadabra (Sony),Sony,14000.0,19400000.0,2017
3066,Blind (VE),VE,12500.0,19400000.0,2017
3067,Felicite (Strand),Strand,12400.0,19400000.0,2017
3068,Dead Awake (2017) (FR),FR,11500.0,19400000.0,2017
3069,The Country Doctor (Distrib.),Distrib.,8500.0,19400000.0,2017
3070,Overdrive (VE),VE,7800.0,19400000.0,2017
3071,Suntan (Strand),Strand,6600.0,19400000.0,2017
3072,Trespass Against Us (A24),A24,5700.0,19400000.0,2017
3073,The Ardennes (FM),FM,5600.0,19400000.0,2017
3074,Oro (Sony),Sony,5500.0,19400000.0,2017
3075,Singularity (VE),VE,4200.0,19400000.0,2017
3076,Emily (2017) (Hiber),Hiber,3600.0,19400000.0,2017
3077,Max & Leon (Distrib.),Distrib.,500.0,19400000.0,2017
3078,2:22 (Magn.),Magn.,400.0,19400000.0,2017
3079,Avengers: Infinity War (BV),BV,678800000.0,1369.5,2018
3080,Black Panther (BV),BV,700100000.0,646900000.0,2018
3081,Jurassic World: Fallen Kingdom (Uni.),Uni.,417700000.0,891800000.0,2018
3082,Incredibles 2 (BV),BV,608600000.0,634200000.0,2018
3083,Aquaman (WB),WB,335100000.0,812700000.0,2018
3084,Bohemian Rhapsody (Fox),Fox,216400000.0,687200000.0,2018
3085,Venom (2018) (Sony),Sony,213500000.0,641500000.0,2018
3086,Mission: Impossible - Fallout (Par.),Par.,220200000.0,571000000.0,2018
3087,Deadpool 2 (Fox),Fox,318500000.0,460500000.0,2018
3088,Fantastic Beasts: The Crimes of Grindelwald (WB),WB,159600000.0,494100000.0,2018
3089,Ant-Man and the Wasp (BV),BV,216600000.0,406000000.0,2018
3090,Ready Player One (WB),WB,137700000.0,445200000.0,2018
3091,Operation Red Sea (WGUSA),WGUSA,1500000.0,577700000.0,2018
3092,Detective Chinatown 2 (WB),WB,2000000.0,542100000.0,2018
3093,The Meg (WB),WB,145400000.0,384800000.0,2018
3094,Ralph Breaks the Internet (BV),BV,201100000.0,328100000.0,2018
3095,Hotel Transylvania 3: Summer Vacation (Sony),Sony,167500000.0,361100000.0,2018
3096,Dr. Seuss' The Grinch (2018) (Uni.),Uni.,270600000.0,241000000.0,2018
3097,Bumblebee (Par.),Par.,127200000.0,340800000.0,2018
3098,A Star is Born (2018) (WB),WB,215300000.0,218900000.0,2018
3099,Rampage (2018) (WB (NL)),WB (NL),101000000.0,327000000.0,2018
3100,Mamma Mia! Here We Go Again (Uni.),Uni.,120600000.0,274400000.0,2018
3101,Solo: A Star Wars Story (BV),BV,213800000.0,179200000.0,2018
3102,Spider-Man: Into The Spider-Verse (Sony),Sony,190200000.0,185300000.0,2018
3103,Fifty Shades Freed (Uni.),Uni.,100400000.0,271500000.0,2018
3104,The Nun (WB (NL)),WB (NL),117500000.0,248100000.0,2018
3105,Monster Hunt 2 (LGF),LGF,706000.0,361000000.0,2018
3106,Peter Rabbit (Sony),Sony,115300000.0,236000000.0,2018
3107,Mary Poppins Returns (BV),BV,172000000.0,177600000.0,2018
3108,A Quiet Place (Par.),Par.,188000000.0,152900000.0,2018
3109,Green Book (Uni.),Uni.,85100000.0,234700000.0,2018
3110,Skyscraper (Uni.),Uni.,68400000.0,236400000.0,2018
3111,Ocean's 8 (WB),WB,140200000.0,157500000.0,2018
3112,Pacific Rim Uprising (Uni.),Uni.,59900000.0,231100000.0,2018
3113,Maze Runner: The Death Cure (Fox),Fox,58000000.0,230200000.0,2018
3114,Tomb Raider (WB),WB,58300000.0,216400000.0,2018
3115,Halloween (2018) (Uni.),Uni.,159300000.0,96100000.0,2018
3116,Crazy Rich Asians (WB),WB,174500000.0,64000000.0,2018
3117,Paddington 2 (WB),WB,40900000.0,186400000.0,2018
3118,Smallfoot (WB),WB,83200000.0,130900000.0,2018
3119,Creed II (MGM),MGM,115700000.0,98300000.0,2018
3120,Disney's Christopher Robin (BV),BV,99200000.0,98500000.0,2018
3121,The Equalizer 2 (Sony),Sony,102100000.0,88300000.0,2018
3122,The Nutcracker and the Four Realms (BV),BV,54900000.0,119100000.0,2018
3123,The Mule (WB),WB,103800000.0,68700000.0,2018
3124,Insidious: The Last Key (Uni.),Uni.,67700000.0,100100000.0,2018
3125,The Predator (2018) (Fox),Fox,51000000.0,109500000.0,2018
3126,Johnny English Strikes Again (Uni.),Uni.,4400000.0,154500000.0,2018
3127,Red Sparrow (Fox),Fox,46900000.0,104700000.0,2018
3128,The First Purge (Uni.),Uni.,69500000.0,67500000.0,2018
3129,A Wrinkle in Time (BV),BV,100500000.0,32200000.0,2018
3130,The House With A Clock In Its Walls (Uni.),Uni.,68500000.0,62900000.0,2018
3131,Instant Family (Par.),Par.,67400000.0,53200000.0,2018
3132,The Commuter (LGF),LGF,36300000.0,83600000.0,2018
3133,Game Night (WB (NL)),WB (NL),69200000.0,48500000.0,2018
3134,The Monkey King 3 (WGUSA),WGUSA,187000.0,114900000.0,2018
3135,First Man (Uni.),Uni.,44900000.0,60800000.0,2018
3136,Night School (2018) (Uni.),Uni.,77300000.0,25800000.0,2018
3137,Alpha (Studio 8),Studio 8,35900000.0,62300000.0,2018
3138,A Simple Favor (LGF),LGF,53500000.0,44100000.0,2018
3139,The Favourite (FoxS),FoxS,34400000.0,61600000.0,2018
3140,Truth or Dare (Uni.),Uni.,41400000.0,53900000.0,2018
3141,I Feel Pretty (STX),STX,48800000.0,45700000.0,2018
3142,Blockers (Uni.),Uni.,60300000.0,33700000.0,2018
3143,Goosebumps 2: Haunted Halloween (Sony),Sony,46700000.0,46600000.0,2018
3144,BlacKkKlansman (Focus),Focus,49300000.0,44000000.0,2018
3145,Overboard (2018) (PNT),PNT,50300000.0,40900000.0,2018
3146,Sherlock Gnomes (Par.),Par.,43200000.0,47100000.0,2018
3147,Robin Hood (2018) (LG/S),LG/S,30800000.0,54000000.0,2018
3148,Mortal Engines (Uni.),Uni.,16000000.0,67700000.0,2018
3149,How Long Will I Love U (WGUSA),WGUSA,747000.0,82100000.0,2018
3150,Den of Thieves (STX),STX,44900000.0,35600000.0,2018
3151,Hereditary (A24),A24,44100000.0,35300000.0,2018
3152,Tag (WB (NL)),WB (NL),54700000.0,23400000.0,2018
3153,Vice (Annapurna),Annapurna,47800000.0,28200000.0,2018
3154,Widows (Fox),Fox,42400000.0,33600000.0,2018
3155,Sicario: Day of the Soldado (Sony),Sony,50100000.0,25800000.0,2018
3156,Searching (SGem),SGem,26000000.0,49400000.0,2018
3157,The Spy Who Dumped Me (LGF),LGF,33600000.0,41800000.0,2018
3158,Second Act (STX),STX,39300000.0,33000000.0,2018
3159,Sanju (FIP),FIP,7900000.0,63600000.0,2018
3160,Book Club (Par.),Par.,68600000.0,19400000.0,2018
3161,12 Strong (WB),WB,45800000.0,21600000.0,2018
3162,"Love, Simon (Fox)",Fox,40800000.0,25500000.0,2018
3163,Mile 22 (STX),STX,36100000.0,30200000.0,2018
3164,Life of the Party (WB (NL)),WB (NL),53100000.0,12800000.0,2018
3165,Isle Of Dogs (FoxS),FoxS,32000000.0,32200000.0,2018
3166,Adrift (STX),STX,31400000.0,28500000.0,2018
3167,The 15:17 to Paris (WB),WB,36300000.0,20800000.0,2018
3168,Early Man (LGF),LGF,8300000.0,46400000.0,2018
3169,Peppermint (STX),STX,35400000.0,18400000.0,2018
3170,Teen Titans Go! To The Movies (WB),WB,29800000.0,22300000.0,2018
3171,Slender Man (SGem),SGem,30600000.0,21200000.0,2018
3172,Breaking In (2018) (Uni.),Uni.,46800000.0,4600000.0,2018
3173,Once Upon a Deadpool (Fox),Fox,6100000.0,44400000.0,2018
3174,The Son of Bigfoot (VPD),VPD,289000.0,46800000.0,2018
3175,Uncle Drew (LG/S),LG/S,42500000.0,4200000.0,2018
3176,Tyler Perry's Acrimony (LGF),LGF,43500000.0,2900000.0,2018
3177,Mary Queen of Scots (Focus),Focus,16500000.0,29900000.0,2018
3178,The Possession of Hannah Grace (SGem),SGem,14800000.0,28200000.0,2018
3179,Overlord (Par.),Par.,21700000.0,20000000.0,2018
3180,The Darkest Minds (Fox),Fox,12700000.0,28400000.0,2018
3181,Holmes and Watson (Sony),Sony,30600000.0,9900000.0,2018
3182,Show Dogs (Global Road),Global Road,17900000.0,21300000.0,2018
3183,On the Basis of Sex (Focus),Focus,24600000.0,13600000.0,2018
3184,Namiya (CL),CL,70800.0,35300000.0,2018
3185,The Girl in the Spider's Web: A New Dragon Tattoo Story (Sony),Sony,14800000.0,20300000.0,2018
3186,The Hate U Give (Fox),Fox,29700000.0,5200000.0,2018
3187,Death Wish (2018) (MGM),MGM,34000000.0,19400000.0,2018
3188,Nobody's Fool (Par.),Par.,31700000.0,1800000.0,2018
3189,Bad Times At The El Royale (Fox),Fox,17800000.0,14000000.0,2018
3190,Baaghi 2 (FIP),FIP,1300000.0,29900000.0,2018
3191,The Happytime Murders (STX),STX,20700000.0,6800000.0,2018
3192,Midnight Sun (Global Road),Global Road,9600000.0,17800000.0,2018
3193,Pad Man (Sony),Sony,1700000.0,25600000.0,2018
3194,Monster Family (VPD),VPD,127000.0,26300000.0,2018
3195,White Boy Rick (Studio 8),Studio 8,24000000.0,1900000.0,2018
3196,Winchester (LGF),LGF,25100000.0,19400000.0,2018
3197,The Death of Stalin (IFC),IFC,8000000.0,16600000.0,2018
3198,Strangers: Prey at Night (Aviron),Aviron,24600000.0,19400000.0,2018
3199,"Paul, Apostle of Christ (Affirm)",Affirm,17600000.0,5500000.0,2018
3200,Padmaavat (VPD),VPD,11800000.0,11100000.0,2018
3201,Proud Mary (SGem),SGem,20900000.0,876000.0,2018
3202,Superfly (Sony),Sony,20500000.0,236000.0,2018
3203,If Beale Street Could Talk (Annapurna),Annapurna,14900000.0,5700000.0,2018
3204,Burn the Stage: The Movie (Trafalgar),Trafalgar,4200000.0,16100000.0,2018
3205,Detective K: Secret of the Living Dead (WGUSA),WGUSA,104000.0,18500000.0,2018
3206,The Wife (SPC),SPC,9600000.0,8600000.0,2018
3207,Hell Fest (LGF),LGF,11100000.0,7100000.0,2018
3208,Chappaquiddick (ENTMP),ENTMP,17400000.0,591000.0,2018
3209,They Shall Not Grow Old (WB),WB,18000000.0,19400000.0,2018
3210,Free Solo (NGE),NGE,17500000.0,19400000.0,2018
3211,The Children Act (A24),A24,548000.0,17000000.0,2018
3212,Beautiful Boy (2018) (Amazon),Amazon,7600000.0,8700000.0,2018
3213,Hunter Killer (LG/S),LG/S,15800000.0,19400000.0,2018
3214,Tully (2018) (Focus),Focus,9400000.0,6300000.0,2018
3215,Unfriended: Dark Web (BH Tilt),BH Tilt,8900000.0,6300000.0,2018
3216,Upgrade (BH Tilt),BH Tilt,12000000.0,2400000.0,2018
3217,Unsane (BST),BST,7700000.0,6600000.0,2018
3218,The Sisters Brothers (Annapurna),Annapurna,3100000.0,10000000.0,2018
3219,Welcome to Marwen (Uni.),Uni.,10800000.0,2100000.0,2018
3220,Hotel Artemis (Global Road),Global Road,6700000.0,6000000.0,2018
3221,Marrowbone (Magn.),Magn.,1400.0,12300000.0,2018
3222,102 Not Out (Sony),Sony,1300000.0,10900000.0,2018
3223,Boy Erased (Focus),Focus,6800000.0,5000000.0,2018
3224,Back to Burgundy (MBox),MBox,258000.0,11400000.0,2018
3225,The Bookshop (Greenwich),Greenwich,1600000.0,9900000.0,2018
3226,The Old Man & the Gun (FoxS),FoxS,11300000.0,19400000.0,2018
3227,Gringo (STX),STX,5000000.0,6000000.0,2018
3228,Golden Slumber (CJ),CJ,94500.0,10600000.0,2018
3229,Kin (LGF),LGF,5700000.0,4300000.0,2018
3230,The Big Bad Fox and Other Tales (GK),GK,35800.0,9600000.0,2018
3231,Traffik (LGF),LGF,9200000.0,336000.0,2018
3232,Can You Ever Forgive Me? (FoxS),FoxS,8800000.0,19400000.0,2018
3233,7 Days in Entebbe (Focus),Focus,3300000.0,5400000.0,2018
3234,Pope Francis - A Man of His Word (Focus),Focus,2000000.0,6600000.0,2018
3235,Condorito: La Pelicula (LGF),LGF,448000.0,8000000.0,2018
3236,Suspiria (Amazon),Amazon,2500000.0,5400000.0,2018
3237,Disobedience (BST),BST,3500000.0,4400000.0,2018
3238,Qué León (What A Lion) (Spanglish),Spanglish,2600000.0,5200000.0,2018
3239,Life Itself (2018) (Amazon),Amazon,4099999.0,3700000.0,2018
3240,Beirut (BST),BST,5000000.0,2500000.0,2018
3241,Return of the Hero (Distrib.),Distrib.,37100.0,7300000.0,2018
3242,Soorma (Sony),Sony,390000.0,6200000.0,2018
3243,The Hurricane Heist (ENTMP),ENTMP,6100000.0,19400000.0,2018
3244,Every Day (2018) (Orion),Orion,6100000.0,19400000.0,2018
3245,Leave No Trace (BST),BST,6000000.0,19400000.0,2018
3246,My Hero Academia: Two Heroes (FUN),FUN,5800000.0,19400000.0,2018
3247,Destroyer (Annapurna),Annapurna,1500000.0,4000000.0,2018
3248,Madame (Blue Fox),Blue Fox,91000.0,5300000.0,2018
3249,Colette (BST),BST,5100000.0,19400000.0,2018
3250,Blindspotting (LG/S),LG/S,4300000.0,530000.0,2018
3251,Cold War (2018) (Amazon),Amazon,4600000.0,19400000.0,2018
3252,Papillon (2018) (BST),BST,2300000.0,2200000.0,2018
3253,Gotti (VE),VE,4300000.0,19400000.0,2018
3254,The Mercy (Scre.),Scre.,29500.0,4200000.0,2018
3255,Hichki (Yash),Yash,330000.0,3900000.0,2018
3256,Ya Veremos (PNT),PNT,4200000.0,19400000.0,2018
3257,Don't Worry He Won't Get Far on Foot (Amazon),Amazon,1400000.0,2500000.0,2018
3258,A Private War (Aviron),Aviron,1600000.0,2200000.0,2018
3259,Ben is Back (RAtt.),RAtt.,3700000.0,19400000.0,2018
3260,Bad Samaritan (Electric),Electric,3400000.0,19400000.0,2018
3261,Gauguin: Voyage to Tahiti (Cohen),Cohen,200000.0,3100000.0,2018
3262,Shoplifters (Magn.),Magn.,3300000.0,19400000.0,2018
3263,The Front Runner (Sony),Sony,2000000.0,1200000.0,2018
3264,2001: A Space Odyssey (2018 re-release) (WB),WB,3200000.0,19400000.0,2018
3265,Wildlife (IFC),IFC,1100000.0,2000000.0,2018
3266,La Boda de Valentina (PNT),PNT,2800000.0,19400000.0,2018
3267,You Were Never Really Here (Amazon),Amazon,2500000.0,19400000.0,2018
3268,Billionaire Boy's Club (VE),VE,1300.0,2500000.0,2018
3269,The Rider (SPC),SPC,2400000.0,19400000.0,2018
3270,Mary and the Witch's Flower (GK),GK,2400000.0,19400000.0,2018
3271,Bilal: A New Breed of Hero (VE),VE,491000.0,1700000.0,2018
3272,A Fantastic Woman (SPC),SPC,2000000.0,19400000.0,2018
3273,MET Opera: La Traviata (Fathom),Fathom,1900000.0,19400000.0,2018
3274,Capernaum (SPC),SPC,1700000.0,19400000.0,2018
3275,I Still See You (LGF),LGF,1400.0,1500000.0,2018
3276,Finding Your Feet (RAtt.),RAtt.,1400000.0,19400000.0,2018
3277,Never Look Away (SPC),SPC,1300000.0,19400000.0,2018
3278,Maria by Callas (SPC),SPC,1300000.0,19400000.0,2018
3279,Mandy (RLJ),RLJ,1200000.0,19400000.0,2018
3280,Andhadhun (Eros),Eros,1200000.0,19400000.0,2018
3281,Lean on Pete (A24),A24,1200000.0,19400000.0,2018
3282,Nothing to Lose (2018) (Swen),Swen,1000000.0,19400000.0,2018
3283,Raid (2018) (Eros),Eros,1000000.0,19400000.0,2018
3284,The Insult (Cohen),Cohen,1000000.0,19400000.0,2018
3285,Little Italy (EOne),EOne,990000.0,19400000.0,2018
3286,The Catcher Was a Spy (IFC),IFC,725000.0,229000.0,2018
3287,The Miseducation of Cameron Post (FR),FR,905000.0,19400000.0,2018
3288,Kedarnath (PackYourBag),PackYourBag,901000.0,19400000.0,2018
3289,Schindler's List (2018 re-release) (Uni.),Uni.,833000.0,19400000.0,2018
3290,Mirai (GK),GK,813000.0,19400000.0,2018
3291,Beast (RAtt.),RAtt.,800000.0,19400000.0,2018
3292,Pokemon the Movie: The Power of Us (Fathom),Fathom,789000.0,19400000.0,2018
3293,The Party (2017) (RAtt.),RAtt.,750000.0,19400000.0,2018
3294,Burning (WGUSA),WGUSA,719000.0,19400000.0,2018
3295,Foxtrot (SPC),SPC,619000.0,19400000.0,2018
3296,The Sound of Music (2018 re-release) (Fathom),Fathom,616000.0,19400000.0,2018
3297,The Big Lebowski (20th Anniversary) (Fathom),Fathom,583000.0,19400000.0,2018
3298,Manmarziyaan (Eros),Eros,567000.0,19400000.0,2018
3299,Loveless (2018) (SPC),SPC,566000.0,19400000.0,2018
3300,Tommy Wiseau's The Room (Fathom),Fathom,550000.0,19400000.0,2018
3301,Fireworks (2018) (GK),GK,525000.0,19400000.0,2018
3302,The Spy Gone North (CJ),CJ,501000.0,19400000.0,2018
3303,The Happy Prince (SPC),SPC,466000.0,19400000.0,2018
3304,Final Portrait (SPC),SPC,462000.0,19400000.0,2018
3305,Bag of Marbles (Gaum.),Gaum.,411000.0,19400000.0,2018
3306,Vertigo (60th Anniversary) (Fathom),Fathom,394000.0,19400000.0,2018
3307,Oh Lucy! (FM),FM,375000.0,19400000.0,2018
3308,Mountain (Greenwich),Greenwich,365000.0,19400000.0,2018
3309,Time Freak (Grindstone),Grindstone,10000.0,256000.0,2018
3310,What They Had (BST),BST,260000.0,19400000.0,2018
3311,Batti Gul Meter Chalu (Eros),Eros,250000.0,19400000.0,2018
3312,Borg vs. McEnroe (Neon),Neon,231000.0,19400000.0,2018
3313,Matangi/Maya/M.I.A. (Abr.),Abr.,231000.0,19400000.0,2018
3314,Mazinger Z: INFINITY (Fathom),Fathom,221000.0,19400000.0,2018
3315,Fate/Stay Night: Heaven's Feel - I. Presage Flower (Fathom),Fathom,194000.0,19400000.0,2018
3316,Summer 1993 (Osci.),Osci.,186000.0,19400000.0,2018
3317,Maquia: When the Promised Flower Blooms (Subtitled) (Elev.),Elev.,186000.0,19400000.0,2018
3318,Karwaan (PackYourBag),PackYourBag,182000.0,19400000.0,2018
3319,Last Letter (CL),CL,181000.0,19400000.0,2018
3320,The Accidental Detective 2: In Action (CJ),CJ,179000.0,19400000.0,2018
3321,The Guardians (MBox),MBox,177000.0,19400000.0,2018
3322,Luis & the Aliens (VPD),VPD,170000.0,19400000.0,2018
3323,Double Lover (Cohen),Cohen,168000.0,19400000.0,2018
3324,Ghost Stories (IFC),IFC,149000.0,19400000.0,2018
3325,Museo (Vita.),Vita.,149000.0,19400000.0,2018
3326,The Little Mermaid (2018) (Conglomerate),Conglomerate,147000.0,19400000.0,2018
3327,The Young Karl Marx (Orch.),Orch.,126000.0,19400000.0,2018
3328,Becoming Astrid (MBox),MBox,120000.0,19400000.0,2018
3329,Ryuichi Sakamoto: Coda (MUBI),MUBI,117000.0,19400000.0,2018
3330,Gonjiam: Haunted Asylum (WGUSA),WGUSA,115000.0,19400000.0,2018
3331,Take Point (CJ),CJ,112000.0,19400000.0,2018
3332,The Dawn Wall (Orch.),Orch.,112000.0,19400000.0,2018
3333,The Negotiation (CJ),CJ,111000.0,19400000.0,2018
3334,The Captain (MBox),MBox,109000.0,19400000.0,2018
3335,Mary Shelley (IFC),IFC,109000.0,19400000.0,2018
3336,In Between (FM),FM,108000.0,19400000.0,2018
3337,Namaste England (Eros),Eros,104000.0,19400000.0,2018
3338,Happy Phirr Bhag Jayegi (Eros),Eros,103000.0,19400000.0,2018
3339,Ismael's Ghosts (Magn.),Magn.,103000.0,19400000.0,2018
3340,Revenge (2018) (Neon),Neon,102000.0,19400000.0,2018
3341,Unstoppable (2018) (WGUSA),WGUSA,101000.0,19400000.0,2018
3342,Reign of Judges: Title of Liberty - Concept Short (Darin Southa),Darin Southa,93200.0,5200.0,2018
3343,The Third Murder (FM),FM,89300.0,19400000.0,2018
3344,The House That Jack Built (IFC),IFC,88000.0,19400000.0,2018
3345,Custody (KL),KL,83900.0,19400000.0,2018
3346,Godard Mon Amour (Cohen),Cohen,82300.0,19400000.0,2018
3347,Just a Breath Away (EOne),EOne,78000.0,19400000.0,2018
3348,Mukkabaaz (Eros),Eros,75900.0,19400000.0,2018
3349,Keys to the Heart (CJ),CJ,75100.0,19400000.0,2018
